type,x,y,10:3c:59:76:a2:7e,12:bb:f3:82:05:5a,14:77:40:57:6d:8c,26:e9:74:dd:11:7a,32:8d:15:76:f1:7f,44:2a:8f:06:5f:5a,4a:01:ea:19:99:5a,4a:bf:6e:b9:aa:5c,4c:81:25:01:60:a8,52:d0:21:8b:42:a0,62:00:b7:d7:42:fa,62:fc:c6:87:6d:c1,88:1f:a1:3e:6e:02,98:25:4a:84:aa:d0,98:a9:42:cf:3e:68,98:ba:5f:a8:42:c0,98:ba:5f:a8:42:c2,b4:1c:30:12:00:a9,be:1e:a4:86:d7:bf,d0:27:87:61:6c:6e,d8:84:66:7f:45:98,d8:84:66:85:9c:b8,d8:84:66:85:9c:ba,d8:84:66:95:9b:a8,d8:84:66:c6:9e:00,d8:84:66:c6:9e:08,d8:84:66:c6:9e:50,d8:84:66:c6:9f:20,d8:84:66:c6:9f:28,d8:84:66:c6:be:10,d8:84:66:c6:be:18,ea:42:7c:27:d2:e6,ee:78:b0:dd:87:8f
walk,10.3195,4.636271428571429,0.0,0.0,0.15036951058129897,0.0,0.1503695105812987,0.0799267084183787,0.0,0.0,0.5898905454084634,0.376661594317353,0.08169600931096674,0.0,0.3265545175345133,0.284774791554107,0.0,0.30015117038078765,0.08838049488570734,0.0,0.0,0.21473392088323173,0.2774714796227085,0.40358020773705744,0.07305800691367441,0.38776944704328803,0.7580336182602725,0.4667479972336542,0.4646403044676574,0.15723906811302135,0.6265711773227216,0.7418999362187759,0.4745367028590836,0.1790361525897241,0.2621671277896947
walk,10.501933333333334,4.636290476190476,0.0,0.0,0.12530792548440167,0.0,0.12530792548440145,0.11105003479311086,0.0,0.0,0.5262976767292392,0.3694402174866789,0.06808000775913127,0.0,0.32029099528382726,0.2757738647566226,0.0,0.3284735536649173,0.12279571155007467,0.0,0.0,0.1789449340693396,0.2719669737596614,0.39082417730707947,0.10150667242807807,0.4025062852344944,0.7798428300317208,0.49266036806509683,0.48850744326554496,0.13103255676083636,0.5776982033244626,0.6999492932541851,0.44995458990876125,0.14919679382475326,0.2184726064913876
walk,10.59315,4.6363,0.0,0.0,0.10442327123699321,0.0,0.10442327123699303,0.13698614010538027,0.0,0.0,0.5066369528299138,0.3634224034611188,0.056733339799271615,0.0,0.31507139340825707,0.22981155396383415,0.0,0.3193120069714731,0.1514750587703726,0.0,0.0,0.19915326702010408,0.2673798855404568,0.3256868144225407,0.12521389369007435,0.3671679361080966,0.7435509422377488,0.47073549190609065,0.4528411700415349,0.10919379730068841,0.5585756632642052,0.6737050210669304,0.4598678186346634,0.12433066152061797,0.22094939429837948
walk,10.767290909090908,4.636318181818182,0.0,0.0,0.14257494825306027,0.0,0.14257494825306002,0.1585995611989338,0.0,0.0,0.5110863495804849,0.30285200288424924,0.04727778316605711,0.0,0.2625594945068666,0.19150962830318471,0.0,0.31167738472693773,0.1753745147872828,0.0,0.0,0.2660260331080646,0.22281657128370186,0.27140567868543586,0.14496991140840068,0.33771931183610426,0.7111290531719714,0.4265388358476561,0.42311927568819907,0.09099483108390206,0.521035274942383,0.6474774957692758,0.45135735410330735,0.12741840841003965,0.223013384137539
walk,10.823016,4.636324,0.0,0.0,0.17436801243311179,0.0,0.17436801243311148,0.13216630099910653,0.0,0.0,0.5564608468726349,0.2523766690701982,0.062031897494350764,0.0,0.21879957875571393,0.1595913569193146,0.0,0.25973115393910495,0.1461454289893968,0.0,0.0,0.3217533381813574,0.18568047606974453,0.22617139890452134,0.120808259506996,0.2814327598634096,0.6753962153339346,0.38600458542859467,0.35259939640681925,0.1190389024464669,0.5237022352914925,0.6800874556247295,0.47571184120768734,0.16173756256392846,0.2802889312257377
walk,10.902109677419354,4.636332258064516,0.0,0.0,0.20086223258315217,0.0,0.20086223258315183,0.11013858416591923,0.0,0.0,0.595661816838312,0.265869446447389,0.07432699276792763,0.0,0.2304952129681662,0.17145433589430217,0.0,0.24920616104611884,0.12178785749116082,0.0,0.0,0.3181602704467772,0.19547447079886246,0.24298350327997548,0.1006735495891607,0.2821463475052224,0.6935491336933138,0.3869482656349401,0.34938838589457116,0.1424089619152687,0.5598753195330386,0.7121643829552526,0.4907661569812508,0.1903368576921664,0.28912966491033815
walk,11.231666666666667,4.6363666666666665,0.0,0.0,0.16738519381929043,0.0,0.16738519381929015,0.09178215347159768,0.0,0.0,0.5727737362541467,0.2771134275950473,0.08457290549590768,0.0,0.24024157481187575,0.21980169016833317,0.0,0.2731988663988334,0.10148988124263217,0.0,0.0,0.2651335587056428,0.20363613307312686,0.31150092778573013,0.08389462465763238,0.3303600514924516,0.723927110321773,0.4312531843254171,0.40226809935659186,0.16188401147260223,0.556068939117038,0.7160193387372207,0.4697684431866798,0.19036007982283712,0.296496942980838
walk,11.4141,4.636385714285714,0.0,0.0,0.1394876615160736,0.0,0.13948766151607336,0.1209295723374443,0.0,0.0,0.512033669100674,0.2864834118847621,0.07047742124658884,0.0,0.24836354301496666,0.26009115206335714,0.0,0.33877683311014306,0.13372020018082797,0.0,0.0,0.22094463225469957,0.21043751830168023,0.368598781540523,0.11053718721469534,0.40228416989450794,0.7579566877953794,0.47187765360451683,0.49208616122853804,0.1349033428938335,0.5189463381530849,0.6647655709520379,0.42082380747736636,0.15863339985236227,0.2470807858173619
walk,11.870183333333332,4.636433333333333,0.0,0.0,0.11623971793006033,0.0,0.11623971793006012,0.14521908805898237,0.0,0.0,0.46836139091722645,0.238736176570633,0.0813649292281249,0.0,0.2069696191791371,0.25520416518100253,0.0,0.3606616059393652,0.1605787992959903,0.0,0.0,0.1841205268789147,0.175364598584732,0.36167298880997434,0.13273932267891375,0.4146018876105032,0.7819573705484381,0.5015647113370987,0.5113789905662662,0.1556293289547387,0.46640589907818575,0.6356706555319258,0.3905187913464413,0.16394053162300057,0.26145621040335776
walk,11.890780645161293,4.636435483870968,0.0,0.0,0.09686643160838301,0.0,0.09686643160838285,0.16546035116026364,0.0,0.0,0.46669004798657754,0.2545023693644168,0.09043785254607141,0.0,0.2206369133210177,0.21267013765083415,0.0,0.34613538386684944,0.18296096522529176,0.0,0.0,0.15343377239909464,0.18687790622801775,0.30139415734164343,0.1512411022324287,0.3772476047547833,0.7888860440844829,0.5087113335216565,0.47190079279214875,0.17290098400549264,0.47817775540466134,0.6386580081502433,0.4155790766461442,0.16836314143186573,0.2734357308916874
walk,11.9614,4.636442857142857,0.0,0.0,0.13627758189587558,0.0,0.13627758189587533,0.13788362596688578,0.0,0.0,0.5208528177665935,0.26764086335923637,0.09799862197769339,0.0,0.23202632510591803,0.17722511470902771,0.0,0.2884461532223733,0.15246747102107583,0.0,0.0,0.1778939656282259,0.19647232926408909,0.2511617977847018,0.12603425186035672,0.3143730039623181,0.7815880432730167,0.480407592749528,0.39325066066012226,0.1872940298811207,0.5219382529606755,0.6912564011273825,0.46581275255103316,0.1958581734154443,0.2834186646319619
walk,12.048968,4.636452,0.0,0.0,0.16912020713545234,0.0,0.16912020713545206,0.11490302163907115,0.0,0.0,0.5576551259166063,0.27858960835491925,0.08166551831474425,0.0,0.24151750159333488,0.147687595590856,0.0,0.24037179435197709,0.12705622585089615,0.0,0.0,0.24830994861481565,0.20446768179414843,0.20930149815391758,0.10502854321696362,0.261977503301931,0.7319333911806722,0.4262655865505318,0.3277088838834343,0.1560783582342668,0.5460596552450078,0.7165698767564792,0.5024330589916896,0.18702466832239392,0.27507110941552365
walk,12.160418181818182,4.6364636363636365,0.0,0.0,0.19648906150176612,0.0,0.1964890615017658,0.0957525180325591,0.0,0.0,0.5952681604860611,0.23215800696243225,0.09068834345158736,0.0,0.201264584661112,0.12307299632571309,0.0,0.20030982862664717,0.1058801882090799,0.0,0.0,0.3069899344369733,0.17038973482845668,0.1744179151282643,0.08752378601413617,0.21831458608494203,0.692733163674525,0.38577687768099833,0.273090736569528,0.1732751750717657,0.5445558855436793,0.7376644397807264,0.5182749286146681,0.21140944582421745,0.32367036895738127
walk,12.38511612903226,4.636487096774194,0.0,0.0,0.16374088458480487,0.0,0.1637408845848046,0.07979376502713248,0.0,0.0,0.6057790226272732,0.24902056135758244,0.09820736439895657,0.0,0.2158827178893298,0.14102236873296617,0.0,0.1996883899524054,0.08823349017423313,0.0,0.0,0.30585743399312426,0.1827321864311214,0.1998556001330926,0.07293648834511338,0.2295478693564994,0.6709595536067663,0.38969060794404187,0.2831311693634956,0.1876058557696814,0.5649076823975107,0.7414451304636046,0.514704998164215,0.20792056993287963,0.3641697519089291
walk,12.5087,4.6365,0.0,0.0,0.19200629270955977,0.0,0.19200629270955943,0.066494804189277,0.0,0.0,0.6367602966338389,0.26307269002020756,0.10447321518843089,0.0,0.22806449557951128,0.15598017907234368,0.0,0.19917052439053726,0.07352790847852753,0.0,0.0,0.30491368362325005,0.1930175627666753,0.22105367097044942,0.06078040695426109,0.23890893874946384,0.6920305648248107,0.39295204982991144,0.2914981966918019,0.1995480896846111,0.5942131921213825,0.7587569260762428,0.5148747102102211,0.22882269716628872,0.35903034881299645
walk,12.661944,4.636515999999999,0.0,0.0,0.21556079948018878,0.0,0.21556079948018841,0.05541233682439746,0.0,0.0,0.6542446916393103,0.2747827972390618,0.08706101265702568,0.0,0.2382159769879958,0.16844502102182493,0.0,0.19873896975564714,0.06127325706543956,0.0,0.0,0.3541597136106682,0.2015887097129702,0.23871873000158006,0.050650339128550874,0.24670982991026752,0.6660167560903923,0.36511436251258045,0.29847071946539044,0.1662900747371758,0.6062887712122632,0.7546649039015894,0.5097750467684756,0.21449510478143105,0.33808084623305246
walk,12.85698181818182,4.636536363636363,0.0,0.0,0.23518955512237957,0.0,0.23518955512237918,0.04617694735366453,0.0,0.0,0.6340927985883141,0.22898566436588472,0.0725508438808547,0.0,0.19851331415666307,0.17883238931305928,0.0,0.19837934089323872,0.051061047554532946,0.0,0.0,0.39519807193351664,0.16799059142747508,0.25343961252752223,0.04220861594045904,0.2532105725442706,0.6486958806199892,0.3477804872790022,0.3042811551100476,0.13857506228097977,0.5607961982324414,0.742177180266575,0.488753838764086,0.20255544446071633,0.3206229274164325
walk,13.056,4.636557142857143,0.0,0.0,0.19599129593531625,0.0,0.19599129593531592,0.08292523390583156,0.0,0.0,0.5964662210458173,0.24637694252712608,0.060459036567378895,0.0,0.21358999246895563,0.2259500680172931,0.0,0.23725343934835424,0.09169617210740999,0.0,0.0,0.37936421524024366,0.18073290026363667,0.3202143521586796,0.07579884661704926,0.29831039775514623,0.6444288475028596,0.3679034924855883,0.35977677958517046,0.1154792185674831,0.5444906590208617,0.7225114846448037,0.45586230099662645,0.16879620371726356,0.3060746617359159
walk,13.147216666666669,4.636566666666667,0.0,0.0,0.16332607994609682,0.0,0.16332607994609655,0.1135488060326374,0.0,0.0,0.5734440730937366,0.26086967432816055,0.07301627532878281,0.0,0.22615389106253275,0.2652148002708212,0.0,0.26964852139428386,0.12555877590147418,0.0,0.0,0.3161368460335363,0.191351490960438,0.37585996851797737,0.10379070551420776,0.3358935854308759,0.6844459713213735,0.4152282190466323,0.40602313331443945,0.13944255868277916,0.5432483886902243,0.724641923478513,0.4336937763371607,0.1724095348437514,0.3106177736688188
walk,13.373787096774192,4.636590322580645,0.0,0.0,0.13610506662174734,0.0,0.1361050666217471,0.13906844947164224,0.0,0.0,0.5889811720225583,0.3285025063845781,0.08348064096328607,0.0,0.28478603722891677,0.25947387202055616,0.0,0.2638808903356924,0.15377761239652765,0.0,0.0,0.2634473716946136,0.2409410572818465,0.3677239779578533,0.12711725459517315,0.31959386087493624,0.7047216790786319,0.437072898588243,0.389006205866608,0.1594120087788592,0.5977687189702486,0.7536504046416802,0.465534471196411,0.17542064411582461,0.31440370027957126
walk,13.420866666666669,4.6365952380952375,0.0,0.0,0.11342088885145611,0.0,0.1134208888514559,0.16033481900414626,0.0,0.0,0.5672065322410208,0.3293076442093706,0.09220094565870546,0.0,0.28548392836250036,0.21622822668379676,0.0,0.2654847875304559,0.17729330947573888,0.0,0.0,0.21953947641217794,0.2415249551422795,0.30643664829821105,0.14655604549597764,0.29807424914181196,0.7245229678596442,0.4549681562309433,0.36992347220910143,0.17605321719225922,0.58764677198138,0.7369744657417052,0.4780921431877848,0.1779299018425523,0.31755863912186494
walk,13.785733333333331,4.636633333333333,0.0,0.0,0.09451740737621342,0.0,0.09451740737621325,0.17805679361456628,0.0,0.0,0.5490609990897395,0.32997859239669763,0.09946786623822161,0.0,0.28606550430715333,0.18019018890316396,0.0,0.2668213685260922,0.1968897237084149,0.0,0.0,0.18294956367681492,0.24201153669264033,0.25536387358184254,0.16275503791331472,0.2801412393642084,0.7410240418438211,0.4698808709331935,0.3540211941611793,0.18992089087009256,0.5792118161573229,0.723077849991726,0.488556869847263,0.1800209499481587,0.3201877548237763
walk,13.868122580645162,4.636641935483871,0.0,0.0,0.13432006170240007,0.0,0.13432006170239985,0.1928251057899163,0.0,0.0,0.5547730547970051,0.2749821603305813,0.1055236333878184,0.0,0.2383879202559611,0.15015849075263663,0.0,0.2679351860224557,0.21322006890231157,0.0,0.0,0.20249045835965895,0.20167628057720027,0.21280322798486878,0.17625419826109562,0.2651970645495388,0.7525962875931624,0.4563822072591427,0.3407692957879108,0.20147728560162034,0.5505777480323369,0.7071400383917977,0.48050598692722646,0.20557301384568788,0.32237868457536917
walk,13.887896,4.636644,0.0,0.0,0.16748894030755562,0.0,0.16748894030755535,0.16068758815826356,0.0,0.0,0.5942553234419488,0.2847073558310399,0.11057010601248238,0.0,0.24681883088503728,0.16359361408873566,0.0,0.2560428544489125,0.1776833907519263,0.0,0.0,0.21877453726202897,0.20880430788840765,0.23184336084692947,0.146878498550913,0.26861660141032995,0.757882527242668,0.44559628382706334,0.3395299687121479,0.21110761454456017,0.5822715801504043,0.7347082019278053,0.49476127841419815,0.22686640042696218,0.3242044593683632
walk,14.1506,4.636671428571429,0.0,0.0,0.19512967247851856,0.0,0.19512967247851826,0.13390632346521963,0.0,0.0,0.6188238806460684,0.2928116854147554,0.09214175501040198,0.0,0.25384458974260077,0.17478955020215153,0.0,0.2461325781376265,0.1480694922932719,0.0,0.0,0.28237709164298386,0.21474433064774712,0.24771013823198004,0.12239874879242751,0.27146621546098926,0.718714742201134,0.406052458744775,0.33849719614901214,0.17592301212046682,0.5963374279031146,0.7391631530226264,0.501399597839924,0.21286485749865897,0.3090592716958582
walk,14.250109090909092,4.636681818181818,0.0,0.0,0.16260806039876546,0.0,0.16260806039876521,0.11158860288768303,0.0,0.0,0.6184643449828348,0.3551208489567404,0.07678479584200165,0.0,0.3078616194623067,0.2225810354248699,0.0,0.27063754730842093,0.12339124357772659,0.0,0.0,0.28534673166479974,0.2604350903546041,0.31543979024572766,0.10199895732702294,0.3214599414555863,0.69478951828308,0.40782149339842366,0.3931921079019545,0.14660251010038902,0.6296639059686449,0.7336163530090514,0.4985457864598948,0.17738738124888248,0.29643828196877064
walk,14.42425,4.636699999999999,0.0,0.0,0.1355067169989712,0.0,0.13550671699897102,0.09299050240640253,0.0,0.0,0.594553620819029,0.3514895963528391,0.08044823521812892,0.0,0.3448487724501056,0.22394573464893006,0.0,0.2582948221872169,0.10282603631477216,0.0,0.0,0.28782143168297963,0.3133255382584664,0.3173738293976452,0.08499913110585244,0.31550233216536955,0.6748518316847018,0.41624013338757526,0.4077254493954196,0.12216875841699085,0.6018804154676979,0.7230027342613554,0.4961676103098704,0.14782281770740208,0.28592079052953107
walk,14.500872,4.636708,0.0,0.0,0.11292226416580935,0.0,0.11292226416580918,0.07749208533866878,0.0,0.03535353535353537,0.5412946840158575,0.3484635525162547,0.08350110136490164,0.0,0.375671399939938,0.22508298400231352,0.0,0.26082973074005966,0.08568836359564347,0.0,0.0,0.2398511930691497,0.4092527633635368,0.3189855286909098,0.07083260925487704,0.3105376577568556,0.7072567006958571,0.46677418523038683,0.45415029279683655,0.1018072986808257,0.5571225684453038,0.7021754811655085,0.4889447067047662,0.1417041999413536,0.23826732544127588
walk,14.856793548387095,4.636745161290323,0.0,0.0,0.09410188680484112,0.0,0.09410188680484098,0.10902118222666837,0.0,0.06481481481481485,0.46219001445765895,0.2903862937635456,0.08604515648721225,0.0,0.35319469217639526,0.18756915333526128,0.0,0.2757626673546081,0.12055226880833536,0.0,0.0,0.19987599422429142,0.4484513768770214,0.2658212739090915,0.0996521743790642,0.29052741321007813,0.7386180566800988,0.5084229321364335,0.48303374072938987,0.08483941556735475,0.4642688070377532,0.6439697637163552,0.46196125978017727,0.1366053518029799,0.19855610453439657
walk,15.062766666666668,4.6367666666666665,0.0,0.0,0.07841823900403427,0.0,0.07841823900403415,0.13529542963333469,0.0,0.08936588103254775,0.3851583453813825,0.241988578136288,0.07170429707267688,0.0,0.294328910146996,0.1947691662409229,0.0,0.3209703139635979,0.1496055231522453,0.0,0.0,0.16656332852024286,0.425561332582703,0.2760250657837817,0.12366847864922018,0.3214712570401445,0.7712884677127185,0.5449820730766576,0.5381490323071713,0.07069951297279563,0.38689067253146103,0.5878397268442394,0.414317821305284,0.13235631168766845,0.16546342044533047
walk,15.2452,4.636785714285714,0.0,0.0,0.0653485325033619,0.0,0.06534853250336178,0.15719063580555662,0.0,0.07447156752712313,0.35568751004004096,0.2572127040024621,0.0597535808938974,0.0,0.29343632246089973,0.20076917699564087,0.0,0.3458228399839099,0.1738165684388369,0.0,0.0,0.13880277376686906,0.3953751845596599,0.2845282256793569,0.1436820655410168,0.3472577935651998,0.7908885379087469,0.557855431267585,0.5497647164651264,0.05891626081066302,0.3779644493317731,0.5715657854420949,0.3997721886139421,0.11029692640639038,0.13788618370444206
walk,15.610066666666668,4.6368238095238095,0.0,0.0,0.05445711041946825,0.0,0.05445711041946816,0.1309921965046305,0.0,0.06205963960593594,0.36446181392225635,0.2698994755576072,0.0497946507449145,0.0,0.2926924993891528,0.20576918595790586,0.0,0.3209492327501243,0.1448471403656974,0.0,0.0,0.1657014667680374,0.37022006120712403,0.2916141922590029,0.11973505461751402,0.33700054225671416,0.7549343480394242,0.5343239705007653,0.5136928192764942,0.04909688400888585,0.39213086827030474,0.5939518800252752,0.4138562787715765,0.09191410533865865,0.1537940419759239
walk,15.643236363636364,4.636827272727272,0.0,0.0,0.04538092534955687,0.0,0.0453809253495568,0.10916016375385876,0.0,0.05171636633827995,0.4064959560463247,0.3360273407424502,0.04149554228742875,0.0,0.3402348775011001,0.2099358600931267,0.0,0.3002212267219697,0.12070595030474784,0.0,0.0,0.18811704426901102,0.38999819915408485,0.2975191644087079,0.09977921218126168,0.3284528328329761,0.7184365754359036,0.5059181235654526,0.48363290495263406,0.04091407000740488,0.45949177294130333,0.6262235165787968,0.45075025327400764,0.07659508778221555,0.1670505905354921
walk,15.701283333333334,4.636833333333334,0.0,0.0,0.03781743779129739,0.0,0.037817437791297336,0.09096680312821563,0.0,0.043096971948566626,0.41791329670527055,0.3355783395075973,0.0510405239226515,0.0,0.3718264874824334,0.21340808853914406,0.0,0.2829478883651742,0.10058829192062321,0.0,0.0,0.20679669218648902,0.421294795591367,0.30243997453346205,0.08314934348438474,0.3213297416465277,0.694557712645388,0.49798732519343275,0.4830927802709859,0.03409505833950407,0.46007030461157994,0.63350870390281,0.4563379993216311,0.06382923981851296,0.17809771433513227
walk,15.726824,4.636836,0.0,0.0,0.03151453149274783,0.0,0.03151453149274778,0.07580566927351302,0.0,0.07126767864400756,0.39409441392105876,0.33520417181188655,0.058994675285337125,0.0,0.3981528291335445,0.21630161224415853,0.0,0.28137395255502406,0.08382357660051934,0.0,0.0,0.1723305768220742,0.49922714447428734,0.3065406496374239,0.06929111957032062,0.31539383232448737,0.7236782681630957,0.5348968450686014,0.5169564018598085,0.02841254861625339,0.4389474760652055,0.6275971225333874,0.4557533642145668,0.07170955170061269,0.14841476194594355
walk,15.845464516129033,4.636848387096774,0.0,0.0,0.026262109577289857,0.0,0.026262109577289815,0.10761583550570525,0.0,0.13009680291041037,0.36591201160088227,0.33489236539879425,0.08208404010403603,0.0,0.4160779279534924,0.21871288199833724,0.0,0.2782817125992722,0.11899827964573192,0.0,0.0,0.193641302647375,0.5728127438520296,0.3099578788907254,0.09836759964193387,0.3051562359317818,0.7499424928955354,0.5696671239769209,0.5327577858635659,0.023677123846877826,0.4043698103012515,0.6157717488068715,0.4494260964142055,0.09679499678754767,0.16256785717717515
walk,16.3398,4.6369,0.0,0.0,0.021885091314408214,0.0,0.02188509131440818,0.13412430736586542,0.0,0.1791210731324127,0.3660377874451797,0.3901880822767728,0.08486427210315757,0.0,0.4390425487487384,0.22072227346015283,0.0,0.275704845969479,0.1483105321834091,0.0,0.0,0.21140024083512568,0.619319261852,0.3128055699351433,0.12259799970161156,0.29662490560452714,0.7652933991268169,0.5829016156597797,0.5214158019451285,0.019730936539064856,0.43111064438684543,0.6255251138386965,0.46931060595164026,0.1176995343599935,0.17436210320320147
walk,17.051566666666666,4.6369,0.0,0.0,0.01823757609534018,0.0,0.01823757609534015,0.20065914502710996,0.0,0.18462109629721263,0.36614260064876086,0.4362678463417549,0.08718113210242552,0.0,0.4581797327447767,0.22239676634499916,0.0,0.3063209898748507,0.2218827084434392,0.0,0.0,0.22619935599158458,0.6062228416667902,0.3151786458054916,0.18341499975134298,0.32126149541118004,0.7813537948424273,0.5846710994695695,0.5234020571764959,0.016442447115887382,0.453394672791507,0.6096877764196835,0.4649166699791671,0.11660146381851313,0.1841906415582234
walk,17.102407142857142,4.6369,0.0,0.0,0.01519798007945015,0.0,0.015197980079450127,0.2116603986337027,0.0,0.15385091358101052,0.3398410560961896,0.41911209417368456,0.07265094341868794,0.0,0.42997867462571693,0.22379217708237112,0.0,0.3336150699099539,0.2340475561814985,0.0,0.0,0.1884994633263205,0.5459264421297325,0.3171562090307818,0.19347083312611915,0.3470829922077294,0.7992763105168376,0.590929619928345,0.5374755705228969,0.013702039263239485,0.4333844495484781,0.5897724934216317,0.441937895842178,0.09716788651542761,0.1534922012985195
walk,17.40745,4.6369,0.0,0.0,0.012664983399541791,0.0,0.012664983399541772,0.22082810997252997,0.0,0.1282090946508421,0.2943119911912691,0.3492600784780705,0.07700335819870083,0.0,0.3984507544145444,0.22495501936351442,0.0,0.35636013660587323,0.2441849292965479,0.0,0.0,0.1570828861052671,0.5104942573303326,0.3188041783851903,0.20185069427176597,0.3686009062048539,0.8207476879579311,0.611885794384732,0.5737133022331329,0.011418366052699571,0.3611537079570651,0.5535685811193336,0.3976316846902846,0.08097323876285634,0.12791016774876626
walk,17.6743625,4.6369,0.0,0.0,0.010554152832951493,0.0,0.010554152832951478,0.1840234249771083,0.0,0.10684091220903508,0.28970443710383537,0.29105006539839207,0.08063037051537823,0.0,0.37217748757190067,0.2259240545978005,0.0,0.3297303132684271,0.20348744108045658,0.0,0.0,0.18093489371670243,0.4809674366641661,0.32017748618053077,0.1682089118931383,0.3547864694564259,0.7863529207928293,0.5950900138391285,0.5581597780047349,0.00951530504391631,0.3225663615691592,0.5593463666190526,0.3869152927974594,0.06747769896904694,0.14548069534619407
walk,17.763333333333335,4.6369,0.0,0.0,0.008795127360792911,0.0,0.008795127360792899,0.15335285414759026,0.0,0.08903409350752924,0.3205870309198628,0.29809727672088215,0.08365288077927607,0.0,0.39844532920810055,0.22673158395970555,0.0,0.3075387938205554,0.16957286756704715,0.0,0.0,0.20081156672623188,0.4971024935164347,0.32132190934331445,0.14017409324428193,0.3432744388327359,0.7511546671094927,0.5722972337548293,0.5451985078144033,0.007929420869930258,0.34596579513479314,0.5777777456030231,0.40314219892450753,0.05623141580753912,0.1601228016773839
walk,17.98233846153846,4.6369,0.0,0.0,0.0073292728006607594,0.0,0.007329272800660749,0.1277940451229919,0.0,0.07419507792294103,0.34493363687766343,0.30396995282295725,0.09645970517614569,0.0,0.4203351972382671,0.22740452509462644,0.0,0.2890458609473289,0.1413107229725393,0.0,0.0,0.21737546090083976,0.5105483742266586,0.3222755953123009,0.11681174437023495,0.3336810799796609,0.7131081920901546,0.5579328799808763,0.5425673839629831,0.006607850724941881,0.36546532310615476,0.5822439819023013,0.41037531252094706,0.046859513172949264,0.17232455695337545
walk,18.34164375,4.6369,0.0,0.0,0.006107727333883966,0.0,0.006107727333883957,0.10649503760249324,0.0,0.06182923160245086,0.3666113640647195,0.36441940513024196,0.1071320588402037,0.0,0.486738984601809,0.22796530937372717,0.0,0.2736350835529735,0.11775893581044941,0.0,0.0,0.18114621741736647,0.5624940155592525,0.32307033361978954,0.09734312030852912,0.32568661426876505,0.7227971317526888,0.5718885110951747,0.5403747807534662,0.005506542270784901,0.41566554703290676,0.6044843640035518,0.4363190497422986,0.03904959431079105,0.1436037974611462
walk,18.4751,4.6369,0.0,0.0,0.0050897727782366385,0.0,0.005089772778236631,0.13319030911318874,0.0,0.05152435966870905,0.34995391449837737,0.35923839316409045,0.11602568689358539,0.0,0.49391324339969084,0.18997109114477265,0.0,0.2736132818781902,0.14727774565400698,0.0,0.0,0.15095518118113874,0.5650413092623401,0.26922527801649127,0.12174426692377427,0.3031515436366693,0.7352285466130795,0.5830552407274604,0.5287436898435748,0.004588785225654085,0.4019435114163112,0.5821683425519795,0.4369744701730895,0.03254132859232588,0.11966983121762184
walk,18.62762142857143,4.6369,0.0,0.0,0.004241477315197199,0.0,0.004241477315197193,0.155436368705435,0.0,0.04293696639059088,0.36037826208198115,0.41047643874785295,0.09668807241132116,0.0,0.5079188308432151,0.1583092426206439,0.0,0.2735951138158707,0.17187675385697163,0.0,0.0,0.17582847294659545,0.5523492392000983,0.22435439834707605,0.1420785557698119,0.28437231810992286,0.7477667082342111,0.5719904783839947,0.4863713755232404,0.0038239876880450706,0.4290887286493951,0.584813488074362,0.4590091234670924,0.02711777382693823,0.13861374823690706
walk,19.186866666666667,4.6369,0.0,0.0,0.003534564429330999,0.0,0.003534564429330994,0.17397475169897356,0.0,0.07113434067902777,0.33434299617942875,0.39761925451209956,0.08057339367610097,0.0,0.4714279230410823,0.13192436885053657,0.0,0.28640048658445066,0.19237592735944217,0.0,0.0,0.19655621608447604,0.5528836252593412,0.18696199862256338,0.15902379647484327,0.2687229635043008,0.7658404485829755,0.580362435690366,0.4853748390798245,0.0031866564067042254,0.39615418745474285,0.5565166866850619,0.4522141018410256,0.04111666337430041,0.15440034575297806
walk,19.39022857142857,4.6369,0.0,0.0,0.0029454703577758328,0.0,0.0029454703577758284,0.14497895974914463,0.0,0.0946321525860585,0.3126469412606351,0.38690493431563844,0.06714449473008414,0.0,0.44101883320597157,0.14839851250365227,0.0,0.28425111773775447,0.16031327279953514,0.0,0.0,0.2138293353660432,0.5533289469753769,0.2103090030450083,0.13251983039570273,0.2715548505392983,0.7830805481110853,0.596598326038268,0.494348313612272,0.0026555470055868546,0.36870873645919927,0.5601691343290549,0.4423587117019029,0.05278240466376889,0.16755584368303722
walk,19.54275,4.6369,0.0,0.0,0.0024545586314798605,0.0,0.002454558631479857,0.12081579979095386,0.0,0.11421366250858413,0.2952613399394181,0.37797633415192083,0.05595374560840345,0.0,0.415677925010046,0.20058850400945383,0.0,0.31522350979570707,0.13359439399961262,0.0,0.0,0.17819111280503602,0.5537000484054068,0.28427217758991785,0.11043319199641893,0.3215338040208438,0.8039832454302617,0.618924530957816,0.5573817646115338,0.0022129558379890453,0.3628128359382216,0.5588555422241035,0.4189467251603908,0.06250385573832597,0.13962986973586436
walk,19.62487692307693,4.6369,0.0,0.0,0.002045465526233217,0.0,0.0020454655262332143,0.10067983315912822,0.0,0.09517805209048677,0.2904955610606262,0.3705358340154895,0.07337709253375184,0.0,0.43469569373988837,0.2440801635976218,0.0,0.32821332369015477,0.11132866166634385,0.0,0.0,0.14849259400419668,0.557713003300802,0.3459081563773425,0.09202765999701579,0.36318293192213175,0.8115982382942812,0.6403074795018837,0.6082756535161473,0.0018441298649908712,0.3578995855040736,0.557760882136644,0.3931474281996967,0.05208654644860497,0.11635822477988697
